"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","Files","OriginalEvidence","Risk","RecommendedFix","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-F","PBF-447","RB-06708","P10-F06708","P3","Ready","Documentation contradictions","Unknown","docs/wiki/In_Game_Command_List.md","Missing source-backed claim or alias cleanup needed;Referenced source path missing;Stale or Needs Rework marker present; SourceTrace=No; MissingSource=Data/Scripts/System/Commands/Player/*.cs;Data/Scripts/System/Skills/Weapon Abilities/*.cs; Backlog=DOC-0050","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","FixedDocumentationTrace","Documentation truth after POST-BATCH-F: SourceTracePresent=Yes; MissingSourceFiles=none; VerifiedSourceFiles=Data/Scripts/System/Help/Gumps/HelpGump.cs;Data/System/Source/Commands.cs;Data/Scripts/System/Commands/Handlers.cs;Data/Scripts/System/Commands/Player/Afk.cs;Data/Scripts/System/Commands/Player/BandSelf.cs;Data/Scripts/System/Commands/Player/Emote.cs;Data/Scripts/System/Commands/Player/Loot.cs;Data/Scripts/System/Commands/Player/SpellBarsManage.cs;Data/Scripts/System/Commands/Player/SkillListing.cs;Data/Scripts/System/Skills/Weapon Abilities/SpecialAttackCommands.cs;Data/Scripts/System/Skills/Weapon Abilities/AbilityBook.cs;Data/Scripts/System/Misc/Accounts.cs;Data/Scripts/System/Misc/MOTD.cs;Data/Scripts/System/Misc/Statistics.cs;Data/Scripts/Quests/Quests.cs;Data/Scripts/Custom/ClearDeckCommand/ClearDeckCommand.cs","Corrected objective documentation/source-trace evidence by replacing wildcard or multi-path source references with exact existing source files and adding the required Source Trace heading where applicable.","Passed: New-DocumentationTruthAudit.ps1 regenerated documentation truth; edited source-trace paths resolve to existing files; no runtime source/config/project files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-448","RB-06709","P10-F06709","P3","Ready","Documentation contradictions","Invasion","docs/wiki/Invasion_System.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0051","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-449","RB-06710","P10-F06710","P3","Ready","Documentation contradictions","Magic Schools","docs/wiki/Jedi_Magic.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0052","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; No existing source files were extracted from the page.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-450","RB-06711","P10-F06711","P3","Ready","Documentation contradictions","Unknown","docs/wiki/Jester_Magic.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0053","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; No existing source files were extracted from the page.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-451","RB-06712","P10-F06712","P3","Ready","Documentation contradictions","Unknown","docs/wiki/Knight_Chivalry.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0054","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-452","RB-06713","P10-F06713","P3","Ready","Documentation contradictions","Harvest System","docs/wiki/Librarian_Trade.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0055","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-453","RB-06714","P10-F06714","P3","Ready","Documentation contradictions","PlayerMobile Core","docs/wiki/Mage_Spellcasting_Tips.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0056","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-454","RB-06715","P10-F06715","P3","Ready","Documentation contradictions","Vendor Core","docs/wiki/Mage_Spellcasting_Tips.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0056","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-455","RB-06716","P10-F06716","P3","Ready","Documentation contradictions","Magic Schools","docs/wiki/Magery_Spell_Color_Setting.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0057","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-456","RB-06717","P10-F06717","P3","Ready","Documentation contradictions","Obsolete Scripts","docs/wiki/Magery_Spell_Color_Setting.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0057","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-457","RB-06718","P10-F06718","P3","Ready","Documentation contradictions","PlayerMobile Core","docs/wiki/Magery_Spell_Color_Setting.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0057","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-458","RB-06719","P10-F06719","P3","Ready","Documentation contradictions","Regions","docs/wiki/Magery_Spell_Color_Setting.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0057","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-459","RB-06720","P10-F06720","P3","Ready","Documentation contradictions","Vendor Core","docs/wiki/Magery_Spell_Color_Setting.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0057","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-460","RB-06721","P10-F06721","P3","Ready","Documentation contradictions","Unknown","docs/wiki/Magery_Spell_System.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0058","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-461","RB-06722","P10-F06722","P3","Ready","Documentation contradictions","Magic Schools","docs/wiki/Magic_Toolbars_Guide.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0059","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-462","RB-06723","P10-F06723","P3","Ready","Documentation contradictions","PlayerMobile Core","docs/wiki/Magic_Toolbars_Guide.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0059","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-463","RB-06724","P10-F06724","P3","Ready","Documentation contradictions","Gardening","docs/wiki/Misc_Core_Systems.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0060","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-464","RB-06725","P10-F06725","P3","Ready","Documentation contradictions","OmniAI","docs/wiki/Misc_Magic_Spells.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0061","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-465","RB-06726","P10-F06726","P3","Ready","Documentation contradictions","Monster Nests","docs/wiki/Monster_Nest_System.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0062","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-466","RB-06727","P10-F06727","P3","Ready","Documentation contradictions","Magic Schools","docs/wiki/Mystic_Magic.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0063","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; No existing source files were extracted from the page.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-467","RB-06728","P10-F06728","P3","Ready","Documentation contradictions","Unknown","docs/wiki/Necromancy.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0064","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-468","RB-06729","P10-F06729","P3","Ready","Documentation contradictions","Unknown","docs/wiki/Ninjitsu.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0065","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; No existing source files were extracted from the page.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-469","RB-06730","P10-F06730","P3","Ready","Documentation contradictions","Unknown","docs/wiki/NPC_Control_Commands.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0066","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-470","RB-06731","P10-F06731","P3","Ready","Documentation contradictions","Vendor Core","docs/wiki/NPC_Mage_Advice.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0067","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-471","RB-06732","P10-F06732","P3","Ready","Documentation contradictions","Boats","docs/wiki/NPC_Shipwright_Sailing_Guide.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0068","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-472","RB-06733","P10-F06733","P3","Ready","Documentation contradictions","Vendor Core","docs/wiki/NPC_Shipwright_Sailing_Guide.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0068","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-473","RB-06734","P10-F06734","P3","Ready","Documentation contradictions","Obsolete Scripts","docs/wiki/Obsolete_Script_Collection.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0069","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-474","RB-06735","P10-F06735","P3","Ready","Documentation contradictions","Homestead","docs/wiki/offline-skill-training.md","Missing source-backed claim or alias cleanup needed;Stale or Needs Rework marker present; SourceTrace=No; MissingSource=; Backlog=DOC-0070","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=Contains Needs Rework/TODO/stub markers that require source-backed follow-up.","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-475","RB-06736","P10-F06736","P3","Ready","Documentation contradictions","Magic Schools","docs/wiki/offline-skill-training.md","Missing source-backed claim or alias cleanup needed;Stale or Needs Rework marker present; SourceTrace=No; MissingSource=; Backlog=DOC-0070","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=Contains Needs Rework/TODO/stub markers that require source-backed follow-up.","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-476","RB-06737","P10-F06737","P3","Ready","Documentation contradictions","Offline Skill Training","docs/wiki/offline-skill-training.md","Missing source-backed claim or alias cleanup needed;Stale or Needs Rework marker present; SourceTrace=No; MissingSource=; Backlog=DOC-0070","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=Contains Needs Rework/TODO/stub markers that require source-backed follow-up.","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-477","RB-06738","P10-F06738","P3","Ready","Documentation contradictions","Vendor Core","docs/wiki/offline-skill-training.md","Missing source-backed claim or alias cleanup needed;Stale or Needs Rework marker present; SourceTrace=No; MissingSource=; Backlog=DOC-0070","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=Contains Needs Rework/TODO/stub markers that require source-backed follow-up.","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-478","RB-06739","P10-F06739","P3","Ready","Documentation contradictions","OmniAI","docs/wiki/OmniAI.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0071","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-479","RB-06740","P10-F06740","P3","Ready","Documentation contradictions","Unknown","docs/wiki/Pandoras_Gift_Box.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0072","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-480","RB-06741","P10-F06741","P3","Ready","Documentation contradictions","Government","docs/wiki/Player_Government_System_Guide.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0073","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-481","RB-06742","P10-F06742","P3","Ready","Documentation contradictions","Regions","docs/wiki/Player_Government_System_Guide.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0073","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-482","RB-06743","P10-F06743","P3","Ready","Documentation contradictions","PlayerMobile Core","docs/wiki/Player_Mobile_Core.md","Missing source-backed claim or alias cleanup needed;Referenced source path missing;Stale or Needs Rework marker present; SourceTrace=No; MissingSource=Data/Scripts/System/Commands/Player/*.cs; Backlog=DOC-0074","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","FixedDocumentationTrace","Documentation truth after POST-BATCH-F: SourceTracePresent=Yes; MissingSourceFiles=none; VerifiedSourceFiles=Data/Scripts/System/Commands/Player/;Data/Scripts/Mobiles/Base/PlayerMobile.cs;Data/Scripts/Mobiles/Base/PlayerSettings.cs;Data/Scripts/System/Commands/Player/AutoSheatheWeapon.cs;Data/Scripts/System/Commands/Player/ClassicPoisoning.cs;Data/Scripts/System/Commands/Player/SkillListing.cs;Data/Scripts/System/Commands/Player/SpellBarsFunctions.cs;Data/Scripts/System/Commands/Player/QuickBar.cs;Data/Scripts/Mobiles/Base/BaseCreature.cs","Corrected objective documentation/source-trace evidence by replacing wildcard or multi-path source references with exact existing source files and adding the required Source Trace heading where applicable.","Passed: New-DocumentationTruthAudit.ps1 regenerated documentation truth; edited source-trace paths resolve to existing files; no runtime source/config/project files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-483","RB-06744","P10-F06744","P3","Ready","Documentation contradictions","Unknown","docs/wiki/player-range-sensitive-mod.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0075","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
"POST-BATCH-F","PBF-484","RB-06745","P10-F06745","P3","Ready","Documentation contradictions","Unknown","docs/wiki/point-command.md","Missing source-backed claim or alias cleanup needed; SourceTrace=No; MissingSource=; Backlog=DOC-0076","Docs;Player;Staff","Resolve in documentation backlog with source traces before relying on player-facing claims.","DeferredSourceTraceReview","Documentation truth after POST-BATCH-F: SourceTracePresent=No; MissingClaims=Missing Source Trace section.; StaleClaims=","Deferred canonical source-trace authoring and claim verification; no behavior claim was invented or silently fixed.","Reviewed through regenerated documentation truth table; source trace work remains queued for exact source-backed doc authoring.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00",""
