"BatchId","GateRowId","BacklogId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","PreviousActiveStatus","Category","System","Files","GateScope","Decision","GateOutcome","BlocksSourceWork","BlocksOnlyThisDomain","AcceptedFence","BlockedChangeSurface","AllowedSourceBoundary","RequiredApprovalBeforeCrossingFence","FirstAllowedSourceBatchUse","VerificationRequiredForFutureSourceEdit","DecisionRationale","PriorAction","PriorReviewArtifact","SourceEvidence","ReviewedAt","Notes"
"POST-BATCH-Y","PBY-0011","RB-05613","P10-F05613","POST-BATCH-F","PBF-011","DeferredBalanceDecision","Economy and reward loops","Homestead <-> Crafting Core","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Crafting Core:docs/wiki/Apiculture_Beekeeping.md;Crafting Core:docs/wiki/Crafting_Core.md;Crafting Core:docs/wiki/Standard_Crafting.md:L234;Crafting Core:docs/wiki/Standard_Crafting.md:L235;Homestead->Crafting Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Craft/DefWinecrafting.cs:L11:CraftSystem;Homestead->Crafting ... || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0012","RB-05614","P10-F05614","POST-BATCH-F","PBF-012","DeferredBalanceDecision","Economy and reward loops","Homestead <-> Harvest System","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Harvest System:docs/wiki/Apiculture_Beekeeping.md:L307;Harvest System:docs/wiki/Farmable_Crops_System.md;Harvest System:docs/wiki/Gardening_System.md;Harvest System:docs/wiki/Standard_Crafting.md:L235;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Standard_Crafting.md:L234;Homestead:docs/wiki/SystemAudit.md:L27;Phase 9 conflict checklist: crafting/... || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0013","RB-05615","P10-F05615","POST-BATCH-F","PBF-013","DeferredBalanceDecision","Economy and reward loops","Homestead <-> Bulk Orders","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DocRisk;Duplicates; RiskKind=DocumentationRisk;EconomyBalance; Evidence=Bulk Orders:docs/wiki/Animal_Shape_Stones.md;Bulk Orders:docs/wiki/Bulk_Order_System.md;Bulk Orders:docs/wiki/SystemAudit.md:L29;Bulk Orders:docs/wiki/SystemAudit.md:L41;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Standard_Crafting.md:L234;Homestead:docs/wiki/SystemAudit.md:L27;Phase 9 conflict checklist: crafting/resource loops versus progres... || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0014","RB-05616","P10-F05616","POST-BATCH-F","PBF-014","DeferredBalanceDecision","Economy and reward loops","Homestead <-> Gardening","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Gardening:docs/wiki/Gardening_System.md;Gardening:docs/wiki/Misc_Core_Systems.md;Gardening:docs/wiki/SystemAudit.md:L40;Homestead->Gardening:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Crops/Mobiles/SBGardener.cs:L40:PlantBowl;Homestead:docs/wiki/Farmable_Crops_System.md;Homestead:docs/wiki/Homestead_System.md;Homestead:docs/wiki/Sta... || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0015","RB-05617","P10-F05617","POST-BATCH-F","PBF-015","DeferredBalanceDecision","Economy and reward loops","Homestead <-> Vendor Core","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DependsOn;DocRisk; RiskKind=DocumentationRisk;EconomyBalance;MaintenanceCoupling; Evidence=Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBVintner.cs:L15:SBInfo;Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBWinecrafter.cs:L15:SBInfo;Homestead->Vendor Core:DirectReference:Data/Scripts/Custom/Vhaerun's ... || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0016","RB-05618","P10-F05618","POST-BATCH-F","PBF-016","DeferredBalanceDecision","Economy and reward loops","XMLSpawner <-> Champions","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DocRisk;StaffDependency;Supports; RiskKind=DocumentationRisk;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;XMLSpawner:docs/wiki/AI_OVERHAUL_AUDIT.md;XMLSpawner:docs/wiki/SystemAudit.md:L22;XMLSpawner:docs/wiki/XML_Spawner_Enhancements.md || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0017","RB-05619","P10-F05619","POST-BATCH-F","PBF-017","DeferredBalanceDecision","Economy and reward loops","XMLSpawner <-> Monster Nests","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;Conflicts;DocRisk;StaffDependency; RiskKind=DocumentationRisk;PvEBalance; Evidence=Monster Nests:docs/wiki/Monster_Nest_System.md;Phase 9 conflict checklist: staff-spawned events versus automated PvE systems.;XMLSpawner:docs/wiki/AI_OVERHAUL_AUDIT.md;XMLSpawner:docs/wiki/SystemAudit.md:L22;XMLSpawner:docs/wiki/XML_Spawner_Enhancements.md || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0018","RB-05620","P10-F05620","POST-BATCH-F","PBF-018","DeferredBalanceDecision","Economy and reward loops","Invasion <-> Champions","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DependsOn;DocRisk;StaffDependency; RiskKind=DocumentationRisk;MaintenanceCoupling;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Invasion->Champions:DirectReference:Data/Scripts/Custom/Invasion System/Add Ins/Lord BlackThorn Clone.cs:L3:CannedEvil;Invasion->Champions:DirectReference:Data/Scripts/Custom/Invasion System/Add Ins/SubChamps/BaseSubCha... || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0019","RB-05621","P10-F05621","POST-BATCH-F","PBF-019","DeferredBalanceDecision","Economy and reward loops","Champions <-> Monster Nests","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DocRisk;Duplicates; RiskKind=DocumentationRisk;PvEBalance; Evidence=Champions:docs/wiki/Champion_Spawns.md;Champions:docs/wiki/Champion_Spawns.md:L82;Champions:docs/wiki/SystemAudit.md:L34;Champions:docs/wiki/wikibacklog.md;Monster Nests:docs/wiki/Monster_Nest_System.md;Phase 9 player objective review: PvE goals. || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0020","RB-05622","P10-F05622","POST-BATCH-F","PBF-020","DeferredBalanceDecision","Economy and reward loops","Clone Offline Player Characters <-> OmniAI","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DependsOn;DocRisk;Supports; RiskKind=CombatBalance;DocumentationRisk;MaintenanceCoupling; Evidence=Clone Offline Player Characters->OmniAI:DirectReference:Data/Scripts/Custom/CloneOfflinePlayerCharacters/CharacterClone.cs:L97:OmniAI;Clone Offline Player Characters:docs/wiki/AI_OVERHAUL_AUDIT.md;Clone Offline Player Characters:docs/wiki/Clone_Offline_Player_Characters.md;Clone Offline Player Characters:docs/wiki/SystemAudit.md:L32;High-risk review area: AI and offline player... || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
"POST-BATCH-Y","PBY-0021","RB-05623","P10-F05623","POST-BATCH-F","PBF-021","DeferredBalanceDecision","Economy and reward loops","Clone Offline Player Characters <-> AI Overhaul","Relationship-level row; no single source file is approved for policy edits from this row.","AcceptedFence","PreserveCurrentBalancePolicy","Preserve current balance/reward behavior.","No","No","Yes","Gameplay economy, reward rates, progression coupling, spawn reward, vendor/economy, crafting/harvest/gardening loop, and paired-system tuning for this relationship.","Source changes may proceed outside economy/reward tuning. Edits inside a listed pair must preserve current gameplay balance unless a later design batch approves tuning.","Required before changing balance, rewards, progression incentives, economy loops, or paired-system gameplay tuning.","Exclude balance/tuning changes from first source batch.","Future balance-affecting source edits must include source review, affected-system documentation update, gameplay/balance acceptance notes, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-F explicitly separated balance risk from code correctness. The source readiness boundary preserves current balance rather than treating these as code defects.","No gameplay, economy, reward, source, XML, config, or project behavior changed; balance tuning requires an explicit design decision and source-specific follow-up.","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","PriorOverlayEvidence: Labels=BalanceRisk;DocRisk;Supports; RiskKind=CombatBalance;DocumentationRisk; Evidence=AI Overhaul:docs/wiki/AI_OVERHAUL_AUDIT.md;AI Overhaul:docs/wiki/Creature_AI_Core.md;Clone Offline Player Characters:docs/wiki/AI_OVERHAUL_AUDIT.md;Clone Offline Player Characters:docs/wiki/Clone_Offline_Player_Characters.md;Clone Offline Player Characters:docs/wiki/SystemAudit.md:L32;High-risk review area: AI and offline player systems. || PriorNotes: Balance risk is intentionally separated from code correctness in POST-BATCH-F.","2026-06-15T11:56:52.1526354-05:00","POST-BATCH-Y fence record. No source/project/XML/config/data files changed; this row defines source-change boundaries only."
