"ControllerId","RoadmapOrder","SourceBatchId","ControllerStatus","CompletionStatus","SourceEditsAllowedNow","SourceEditsMade","Reason","RequiredUserInputOrApproval","GateRows","VerificationStatus","CommitStatus","ReviewedAt","Notes"
"SOURCE-BATCH-CONTROLLER","211","SOURCE-BATCH-211","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-211 implemented SB210-CAND-002 Artifact_HelmOfBrilliance stale/null/mobile/source-item guard while preserving wear-message, Parent rule, FireballSpell cast behavior, artifact metadata, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-211-artifact-helmofbrilliance-guard-repair-closeout.md.","Artifact_HelmOfBrilliance.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-211 batch commit.","2026-06-28T19:00:00-05:00","Closed. source-batch-210-candidate-discovery.csv implementation queue is exhausted; SOURCE-BATCH-212+ requires fresh non-gated candidate discovery."
"SOURCE-BATCH-CONTROLLER","212","SOURCE-BATCH-212","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-212 created fresh candidate discovery and implemented SB212-CAND-001 BaseLight stale/null/mobile/source-item guard while preserving light toggle, range, protection, timer, clothing processing, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-212-baselight-guard-repair-closeout.md.","BaseLight.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-212 batch commit.","2026-06-28T19:15:00-05:00","Closed. SOURCE-BATCH-213+ remains pending SB212-CAND-002 TowerLantern from source-batch-212-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","213","SOURCE-BATCH-213","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-213 implemented SB212-CAND-002 TowerLantern stale/null/mobile/source-item guard while preserving range, localized reach message, BaseLight delegation, securable context menu behavior, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-213-towerlantern-guard-repair-closeout.md.","TowerLantern.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-213 batch commit.","2026-06-28T19:30:00-05:00","Closed. source-batch-212-candidate-discovery.csv implementation queue is exhausted; SOURCE-BATCH-214+ requires fresh non-gated candidate discovery."
"SOURCE-BATCH-CONTROLLER","214","SOURCE-BATCH-214","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-214 created fresh candidate discovery and implemented SB214-CAND-001 GemOfSeeing stale/null/mobile/source-item and target-callback guards while preserving charge use, reveal behavior, hidden chest deletion, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-214-gemofseeing-guard-repair-closeout.md.","GemOfSeeing.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-214 batch commit.","2026-06-28T19:45:00-05:00","Closed. SOURCE-BATCH-215+ remains pending SB214-CAND-002 GiftThrowingGloves from source-batch-214-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","215","SOURCE-BATCH-215","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-215 implemented SB214-CAND-002 GiftThrowingGloves stale/null/mobile/source-item guard while preserving backpack message, weapon-type cycle, success message, invalidate-properties call, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-215-giftthrowinggloves-guard-repair-closeout.md.","GiftThrowingGloves.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-215 batch commit.","2026-06-28T20:00:00-05:00","Closed. SOURCE-BATCH-216+ remains pending SB214-CAND-003 GiftShepherdsCrook from source-batch-214-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","216","SOURCE-BATCH-216","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-216 implemented SB214-CAND-003 GiftShepherdsCrook stale/null/mobile/source-item and target-callback guards while preserving herding prompts, target ranges, creature checks, localized messages, skill checks, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-216-giftshepherdscrook-guard-repair-closeout.md.","GiftShepherdsCrook.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-216 batch commit.","2026-06-28T20:15:00-05:00","Closed. source-batch-214-candidate-discovery.csv implementation queue is exhausted; SOURCE-BATCH-217+ requires fresh non-gated candidate discovery."
"SOURCE-BATCH-CONTROLLER","217","SOURCE-BATCH-217","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-217 created fresh special-item candidate discovery and implemented SB217-CAND-001 RewardCake stale/null/mobile/source-item guard while preserving reach message, valid in-range no-op behavior, metadata, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-217-rewardcake-guard-repair-closeout.md.","RewardCake.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-217 batch commit.","2026-06-28T20:30:00-05:00","Closed. SOURCE-BATCH-218+ remains pending SB217-CAND-002 HolidayBell from source-batch-217-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","218","SOURCE-BATCH-218","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-218 implemented SB217-CAND-002 HolidayBell stale/null/mobile/source-item guard while preserving range, too-far message, sound playback, metadata, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-218-holidaybell-guard-repair-closeout.md.","HolidayBell.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-218 batch commit.","2026-06-28T20:45:00-05:00","Closed. SOURCE-BATCH-219+ remains pending SB217-CAND-003 ValentinesCard from source-batch-217-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","219","SOURCE-BATCH-219","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-219 implemented SB217-CAND-003 ValentinesCard stale/null/mobile/source-card and target-callback guards while preserving signing messages, To/From assignment, metadata, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-219-valentinescard-guard-repair-closeout.md.","ValentinesCard.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-219 batch commit.","2026-06-28T21:00:00-05:00","Closed. source-batch-217-candidate-discovery.csv implementation queue is exhausted; SOURCE-BATCH-220+ requires fresh non-gated candidate discovery."
"SOURCE-BATCH-CONTROLLER","220","SOURCE-BATCH-220","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-220 created fresh unknown-item identification candidate discovery and implemented SB220-CAND-001 UnidentifiedArtifact stale/null/mobile/source-item guard while preserving identification dispatch, messages, metadata, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-220-unidentifiedartifact-guard-repair-closeout.md.","UnidentifiedArtifact.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-220 batch commit.","2026-06-28T21:15:00-05:00","Closed. SOURCE-BATCH-221+ remains pending SB220-CAND-002 UnidentifiedItem from source-batch-220-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","221","SOURCE-BATCH-221","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-221 implemented SB220-CAND-002 UnidentifiedItem stale/null/mobile/source-item guard while preserving skill-specific identification dispatch, messages, metadata, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-221-unidentifieditem-guard-repair-closeout.md.","UnidentifiedItem.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-221 batch commit.","2026-06-28T21:30:00-05:00","Closed. SOURCE-BATCH-222+ remains pending SB220-CAND-003 UnknownWand from source-batch-220-candidate-discovery.csv."
"SOURCE-BATCH-CONTROLLER","222","SOURCE-BATCH-222","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-222 implemented SB220-CAND-003 UnknownWand stale/null/mobile/source-item guard while preserving identification dispatch, messages, wand metadata, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-222-unknownwand-guard-repair-closeout.md.","UnknownWand.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-222 batch commit.","2026-06-28T21:45:00-05:00","Closed. source-batch-220-candidate-discovery.csv implementation queue is exhausted; SOURCE-BATCH-223+ requires fresh non-gated candidate discovery."
"SOURCE-BATCH-CONTROLLER","223","SOURCE-BATCH-223","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-223 created fresh candidate discovery and implemented SB223-CAND-001 HugeWaterTub stale/null/mobile/source-item guard while preserving thirst messages, thirst mutation, animation, sound, metadata, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-223-hugewatertub-guard-repair-closeout.md.","HugeWaterTub.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-223 batch commit.","2026-06-28T22:00:00-05:00","Closed. SOURCE-BATCH-224+ requires fresh non-gated candidate discovery after SOURCE-BATCH-223 is committed."
"SOURCE-BATCH-CONTROLLER","224","SOURCE-BATCH-224","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-224 created fresh candidate discovery and implemented SB224-CAND-001 WoodWell stale/null/mobile/source-component/parent-addon guard while preserving range, thirst, messages, addon layout, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-224-woodwell-guard-repair-closeout.md.","woodwell.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-224 batch commit.","2026-06-28T22:15:00-05:00","Closed. SOURCE-BATCH-225+ requires fresh non-gated candidate discovery after SOURCE-BATCH-224 is committed."
"SOURCE-BATCH-CONTROLLER","225","SOURCE-BATCH-225","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-225 created fresh candidate discovery and implemented SB225-CAND-001 StoneWell stale/null/mobile/source-component/parent-addon guard while preserving range, thirst, messages, addon layout, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-225-stonewell-guard-repair-closeout.md.","stonewell.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-225 batch commit.","2026-06-28T22:30:00-05:00","Closed. SOURCE-BATCH-226+ requires fresh non-gated candidate discovery after SOURCE-BATCH-225 is committed."
"SOURCE-BATCH-CONTROLLER","226","SOURCE-BATCH-226","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-226 created fresh candidate discovery and implemented SB226-CAND-001 RedWell stale/null/mobile/source-component/parent-addon guard while preserving range, thirst, messages, addon layout, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-226-redwell-guard-repair-closeout.md.","redwell.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-226 batch commit.","2026-06-28T22:45:00-05:00","Closed. SOURCE-BATCH-227+ requires fresh non-gated candidate discovery after SOURCE-BATCH-226 is committed."
"SOURCE-BATCH-CONTROLLER","227","SOURCE-BATCH-227","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-227 created fresh candidate discovery and implemented SB227-CAND-001 MarbleWell stale/null/mobile/source-component/parent-addon guard while preserving range, thirst, messages, addon layout, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-227-marblewell-guard-repair-closeout.md.","marblewell.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-227 batch commit.","2026-06-28T23:00:00-05:00","Closed. SOURCE-BATCH-228+ requires fresh non-gated candidate discovery after SOURCE-BATCH-227 is committed."
"SOURCE-BATCH-CONTROLLER","228","SOURCE-BATCH-228","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-228 created fresh candidate discovery and implemented SB228-CAND-001 BrownWell stale/null/mobile/source-component/parent-addon guard while preserving range, thirst, messages, addon layout, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-228-brownwell-guard-repair-closeout.md.","brownwell.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-228 batch commit.","2026-06-28T23:15:00-05:00","Closed. SOURCE-BATCH-229+ requires fresh non-gated candidate discovery after SOURCE-BATCH-228 is committed."
"SOURCE-BATCH-CONTROLLER","229","SOURCE-BATCH-229","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-229 created fresh candidate discovery and implemented SB229-CAND-001 BlackWell stale/null/mobile/source-component/parent-addon guard while preserving range, thirst, messages, addon layout, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-229-blackwell-guard-repair-closeout.md.","blackwell.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-229 batch commit.","2026-06-28T23:30:00-05:00","Closed. SOURCE-BATCH-230+ requires fresh non-gated candidate discovery after SOURCE-BATCH-229 is committed."
"SOURCE-BATCH-CONTROLLER","230","SOURCE-BATCH-230","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-230 created fresh candidate discovery and implemented SB230-CAND-001 Crystals stale/null/mobile/source-item guard while preserving bank-box conversion behavior, messages, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-230-crystals-bank-conversion-guard-repair-closeout.md.","Crystals.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-230 batch commit.","2026-06-28T23:45:00-05:00","Closed. SOURCE-BATCH-231+ requires fresh non-gated candidate discovery after SOURCE-BATCH-230 is committed."
"SOURCE-BATCH-CONTROLLER","231","SOURCE-BATCH-231","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-231 created fresh candidate discovery and implemented SB231-CAND-001 UnknownReagent stale/null/mobile/source-item guard while preserving identification behavior, rewards, messages, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-231-unknownreagent-identification-guard-repair-closeout.md.","UnknownReagent.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-231 batch commit.","2026-06-29T00:00:00-05:00","Closed. SOURCE-BATCH-232+ requires fresh non-gated candidate discovery after SOURCE-BATCH-231 is committed."
"SOURCE-BATCH-CONTROLLER","232","SOURCE-BATCH-232","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-232 created fresh candidate discovery and implemented SB232-CAND-001 UnknownLiquid stale/null/mobile/source-item guard while preserving identification behavior, effects, messages, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-232-unknownliquid-identification-guard-repair-closeout.md.","UnknownLiquid.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-232 batch commit.","2026-06-29T00:15:00-05:00","Closed. SOURCE-BATCH-233+ requires fresh non-gated candidate discovery after SOURCE-BATCH-232 is committed."
"SOURCE-BATCH-CONTROLLER","233","SOURCE-BATCH-233","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-233 created fresh candidate discovery and implemented SB233-CAND-001 UnknownKeg stale/null/mobile/source-item guard while preserving identification behavior, effects, messages, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-233-unknownkeg-identification-guard-repair-closeout.md.","UnknownKeg.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-233 batch commit.","2026-06-29T00:30:00-05:00","Closed. SOURCE-BATCH-234+ requires fresh non-gated candidate discovery after SOURCE-BATCH-233 is committed."
"SOURCE-BATCH-CONTROLLER","234","SOURCE-BATCH-234","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-234 created fresh candidate discovery and implemented SB234-CAND-001 UnknownScroll stale/null/mobile/source-item guard while preserving identification behavior, messages, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-234-unknownscroll-identification-guard-repair-closeout.md.","UnknownScroll.cs exact-file gate hits=0; exact-file active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-234 batch commit.","2026-06-29T00:45:00-05:00","Closed. SOURCE-BATCH-235+ requires fresh non-gated candidate discovery after SOURCE-BATCH-234 is committed."
"SOURCE-BATCH-CONTROLLER","235","SOURCE-BATCH-235","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-235 created fresh candidate discovery and implemented SB235-CAND-001 SwordsAndShackles stale/null/mobile/source-item and gump-response guards while preserving book opening, page navigation, sound, library-read tracking, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-235-swordsandshackles-book-gump-guard-repair-closeout.md.","SwordsAndShackles.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-235 batch commit.","2026-06-29T01:00:00-05:00","Closed. SOURCE-BATCH-236+ requires fresh non-gated candidate discovery after SOURCE-BATCH-235 is committed."
"SOURCE-BATCH-CONTROLLER","236","SOURCE-BATCH-236","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-236 created fresh candidate discovery and implemented SB236-CAND-001 PatchBoard stale/null/mobile/source-item and context-menu mobile guards while preserving board gump, speech text, context menu, browser-launch, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-236-patchboard-guard-repair-closeout.md.","PatchBoard.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-236 batch commit.","2026-06-29T01:15:00-05:00","Closed. SOURCE-BATCH-237+ requires fresh non-gated candidate discovery after SOURCE-BATCH-236 is committed."
"SOURCE-BATCH-CONTROLLER","237","SOURCE-BATCH-237","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-237 created fresh candidate discovery and implemented SB237-CAND-001 Pillows stale/null/mobile/source-item guard while preserving pillow flip IDs, item-ID toggle behavior, construction randomization, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-237-pillows-guard-repair-closeout.md.","Pillows.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-237 batch commit.","2026-06-29T01:30:00-05:00","Closed. SOURCE-BATCH-238+ requires fresh non-gated candidate discovery after SOURCE-BATCH-237 is committed."
"SOURCE-BATCH-CONTROLLER","238","SOURCE-BATCH-238","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-238 created fresh candidate discovery and implemented SB238-CAND-001 MountedPixieLime stale/null/mobile/source-component guard while preserving range, sound, reach-message, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-238-mountedpixielime-guard-repair-closeout.md.","MountedPixieLime.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-238 batch commit.","2026-06-29T01:45:00-05:00","Closed. SOURCE-BATCH-239+ requires fresh non-gated candidate discovery after SOURCE-BATCH-238 is committed."
"SOURCE-BATCH-CONTROLLER","239","SOURCE-BATCH-239","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-239 created fresh candidate discovery and implemented SB239-CAND-001 MountedPixieBlue stale/null/mobile/source-component guard while preserving range, sound, reach-message, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-239-mountedpixieblue-guard-repair-closeout.md.","MountedPixieBlue.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-239 batch commit.","2026-06-29T02:12:00-05:00","Closed. SOURCE-BATCH-240+ requires fresh non-gated candidate discovery after SOURCE-BATCH-239 is committed."
"SOURCE-BATCH-CONTROLLER","240","SOURCE-BATCH-240","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-240 created fresh candidate discovery and implemented SB240-CAND-001 MountedPixieGreen stale/null/mobile/source-component guard while preserving range, sound, reach-message, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-240-mountedpixiegreen-guard-repair-closeout.md.","MountedPixieGreen.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-240 batch commit.","2026-06-29T02:25:00-05:00","Closed. SOURCE-BATCH-241+ requires fresh non-gated candidate discovery after SOURCE-BATCH-240 is committed."
"SOURCE-BATCH-CONTROLLER","241","SOURCE-BATCH-241","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-241 created fresh candidate discovery and implemented SB241-CAND-001 MountedPixieOrange stale/null/mobile/source-component guard while preserving range, sound, reach-message, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-241-mountedpixieorange-guard-repair-closeout.md.","MountedPixieOrange.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-241 batch commit.","2026-06-29T02:38:00-05:00","Closed. SOURCE-BATCH-242+ requires fresh non-gated candidate discovery after SOURCE-BATCH-241 is committed."
"SOURCE-BATCH-CONTROLLER","242","SOURCE-BATCH-242","Committed","SourceBatchCommitted","No","Yes","SOURCE-BATCH-242 created fresh candidate discovery and implemented SB242-CAND-001 MountedPixieWhite stale/null/mobile/source-component guard while preserving range, sound, reach-message, addon/deed, serialization, and layout behavior.","None. Source batch closeout is recorded in source-batch-242-mountedpixiewhite-guard-repair-closeout.md.","MountedPixieWhite.cs exact-file gate hits=0; exact-file unresolved active overlay rows=0; no POST-BATCH-Y gate crossed.","Passed: candidate CSV import, targeted source scan, exact-file gate/overlay scans, serializer diff scan, forbidden-surface diff scan, Server.csproj Debug/x86 build, compile-only runtime verification, git diff --check, and generated root artifact restoration.","Pending focused SOURCE-BATCH-242 batch commit.","2026-06-29T02:51:00-05:00","Closed. SOURCE-BATCH-243+ requires fresh non-gated candidate discovery after SOURCE-BATCH-242 is committed."
