"CommentTargetId","SourceFindingId","Track","File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"P10-COM-1308","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Hiding","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1106;Deserialize:L1114;SerialCtor:L1103;VersionWrite:L1109;VersionRead:L1117"
"P10-COM-1309","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Inscribe","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1157;Deserialize:L1165;SerialCtor:L1154;VersionWrite:L1160;VersionRead:L1168"
"P10-COM-1310","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Lockpicking","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1208;Deserialize:L1216;SerialCtor:L1205;VersionWrite:L1211;VersionRead:L1219"
"P10-COM-1311","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Lumberjacking","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1259;Deserialize:L1267;SerialCtor:L1256;VersionWrite:L1262;VersionRead:L1270"
"P10-COM-1312","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Macing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1310;Deserialize:L1318;SerialCtor:L1307;VersionWrite:L1313;VersionRead:L1321"
"P10-COM-1313","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Magery","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1361;Deserialize:L1369;SerialCtor:L1358;VersionWrite:L1364;VersionRead:L1372"
"P10-COM-1314","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_MagicResist","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1412;Deserialize:L1420;SerialCtor:L1409;VersionWrite:L1415;VersionRead:L1423"
"P10-COM-1315","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Meditation","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1463;Deserialize:L1471;SerialCtor:L1460;VersionWrite:L1466;VersionRead:L1474"
"P10-COM-1316","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Mining","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1514;Deserialize:L1522;SerialCtor:L1511;VersionWrite:L1517;VersionRead:L1525"
"P10-COM-1317","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Musicianship","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1565;Deserialize:L1573;SerialCtor:L1562;VersionWrite:L1568;VersionRead:L1576"
"P10-COM-1318","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Necromancy","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1616;Deserialize:L1624;SerialCtor:L1613;VersionWrite:L1619;VersionRead:L1627"
"P10-COM-1319","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Ninjitsu","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1667;Deserialize:L1675;SerialCtor:L1664;VersionWrite:L1670;VersionRead:L1678"
"P10-COM-1320","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Parry","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1718;Deserialize:L1726;SerialCtor:L1715;VersionWrite:L1721;VersionRead:L1729"
"P10-COM-1321","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Peacemaking","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1769;Deserialize:L1777;SerialCtor:L1766;VersionWrite:L1772;VersionRead:L1780"
"P10-COM-1322","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Poisoning","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1820;Deserialize:L1828;SerialCtor:L1817;VersionWrite:L1823;VersionRead:L1831"
"P10-COM-1323","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Provocation","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1871;Deserialize:L1879;SerialCtor:L1868;VersionWrite:L1874;VersionRead:L1882"
"P10-COM-1324","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_RemoveTrap","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1922;Deserialize:L1930;SerialCtor:L1919;VersionWrite:L1925;VersionRead:L1933"
"P10-COM-1325","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Snooping","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1973;Deserialize:L1981;SerialCtor:L1970;VersionWrite:L1976;VersionRead:L1984"
"P10-COM-1326","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_SpiritSpeak","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2075;Deserialize:L2083;SerialCtor:L2072;VersionWrite:L2078;VersionRead:L2086"
"P10-COM-1327","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Stealing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2126;Deserialize:L2134;SerialCtor:L2123;VersionWrite:L2129;VersionRead:L2137"
"P10-COM-1328","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Stealth","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2177;Deserialize:L2185;SerialCtor:L2174;VersionWrite:L2180;VersionRead:L2188"
"P10-COM-1329","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Swords","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2228;Deserialize:L2236;SerialCtor:L2225;VersionWrite:L2231;VersionRead:L2239"
"P10-COM-1330","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Tactics","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2279;Deserialize:L2287;SerialCtor:L2276;VersionWrite:L2282;VersionRead:L2290"
"P10-COM-1331","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Tailoring","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2330;Deserialize:L2338;SerialCtor:L2327;VersionWrite:L2333;VersionRead:L2341"
"P10-COM-1332","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Tinkering","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2381;Deserialize:L2389;SerialCtor:L2378;VersionWrite:L2384;VersionRead:L2392"
"P10-COM-1333","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Tracking","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2432;Deserialize:L2440;SerialCtor:L2429;VersionWrite:L2435;VersionRead:L2443"
"P10-COM-1334","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Veterinary","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2483;Deserialize:L2491;SerialCtor:L2480;VersionWrite:L2486;VersionRead:L2494"
"P10-COM-1335","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Exalted.cs","Server.Items.DJ_SE_Wrestling","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2534;Deserialize:L2542;SerialCtor:L2531;VersionWrite:L2537;VersionRead:L2545"
"P10-COM-1336","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Alchemy","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L35;Deserialize:L43;SerialCtor:L32;VersionWrite:L38;VersionRead:L46"
"P10-COM-1337","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Anatomy","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2483;Deserialize:L2491;SerialCtor:L2480;VersionWrite:L2486;VersionRead:L2494"
"P10-COM-1338","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_AnimalLore","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L86;Deserialize:L94;SerialCtor:L83;VersionWrite:L89;VersionRead:L97"
"P10-COM-1339","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_AnimalTaming","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L137;Deserialize:L145;SerialCtor:L134;VersionWrite:L140;VersionRead:L148"
"P10-COM-1340","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Archery","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L188;Deserialize:L196;SerialCtor:L185;VersionWrite:L191;VersionRead:L199"
"P10-COM-1341","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_ArmsLore","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L239;Deserialize:L247;SerialCtor:L236;VersionWrite:L242;VersionRead:L250"
"P10-COM-1342","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Blacksmith","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L290;Deserialize:L298;SerialCtor:L287;VersionWrite:L293;VersionRead:L301"
"P10-COM-1343","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Bushido","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L341;Deserialize:L349;SerialCtor:L338;VersionWrite:L344;VersionRead:L352"
"P10-COM-1344","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Carpentry","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L392;Deserialize:L400;SerialCtor:L389;VersionWrite:L395;VersionRead:L403"
"P10-COM-1345","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Cartography","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L443;Deserialize:L451;SerialCtor:L440;VersionWrite:L446;VersionRead:L454"
"P10-COM-1346","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Chivalry","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L494;Deserialize:L502;SerialCtor:L491;VersionWrite:L497;VersionRead:L505"
"P10-COM-1347","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Cooking","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L545;Deserialize:L553;SerialCtor:L542;VersionWrite:L548;VersionRead:L556"
"P10-COM-1348","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_DetectHidden","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L596;Deserialize:L604;SerialCtor:L593;VersionWrite:L599;VersionRead:L607"
"P10-COM-1349","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Discordance","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L647;Deserialize:L655;SerialCtor:L644;VersionWrite:L650;VersionRead:L658"
"P10-COM-1350","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Elementalism","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1922;Deserialize:L1930;SerialCtor:L1919;VersionWrite:L1925;VersionRead:L1933"
"P10-COM-1351","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_EvalInt","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L698;Deserialize:L706;SerialCtor:L695;VersionWrite:L701;VersionRead:L709"
"P10-COM-1352","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Fencing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L749;Deserialize:L757;SerialCtor:L746;VersionWrite:L752;VersionRead:L760"
"P10-COM-1353","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Fishing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L800;Deserialize:L808;SerialCtor:L797;VersionWrite:L803;VersionRead:L811"
"P10-COM-1354","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Fletching","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L851;Deserialize:L859;SerialCtor:L848;VersionWrite:L854;VersionRead:L862"
"P10-COM-1355","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Focus","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L2534;Deserialize:L2542;SerialCtor:L2531;VersionWrite:L2537;VersionRead:L2545"
"P10-COM-1356","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Healing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L902;Deserialize:L910;SerialCtor:L899;VersionWrite:L905;VersionRead:L913"
"P10-COM-1357","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Herding","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L953;Deserialize:L961;SerialCtor:L950;VersionWrite:L956;VersionRead:L964"
"P10-COM-1358","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Hiding","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1004;Deserialize:L1012;SerialCtor:L1001;VersionWrite:L1007;VersionRead:L1015"
"P10-COM-1359","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Inscribe","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1055;Deserialize:L1063;SerialCtor:L1052;VersionWrite:L1058;VersionRead:L1066"
"P10-COM-1360","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Lockpicking","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1106;Deserialize:L1114;SerialCtor:L1103;VersionWrite:L1109;VersionRead:L1117"
"P10-COM-1361","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Lumberjacking","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1157;Deserialize:L1165;SerialCtor:L1154;VersionWrite:L1160;VersionRead:L1168"
"P10-COM-1362","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Macing","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1208;Deserialize:L1216;SerialCtor:L1205;VersionWrite:L1211;VersionRead:L1219"
"P10-COM-1363","","10.2 Serialization Order And Versioning","Data/Scripts/Items/Books/PowerScrolls/Scrolls_Legendary.cs","Server.Items.DJ_SL_Magery","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1259;Deserialize:L1267;SerialCtor:L1256;VersionWrite:L1262;VersionRead:L1270"
